amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
68.39,15,Grocery,0,0,82,0,55,0
131.44,17,Clothing,0,0,62,1,44,0
86.09,3,Electronics,0,0,50,1,54,0
369.21,23,Electronics,0,0,90,2,46,0
3.85,2,Grocery,0,1,69,1,57,0
83.79,16,Food,0,0,56,3,48,0
110.62,12,Food,1,0,27,2,19,0
155.02,3,Grocery,0,0,70,4,31,0
293.79,7,Travel,0,0,67,0,39,0
109.24,18,Travel,0,0,88,2,49,0
258.31,17,Grocery,0,1,47,3,29,0
17.29,4,Travel,0,0,62,2,47,0
369.02,11,Food,0,0,67,2,44,0
217.42,10,Travel,0,0,88,3,69,0
150.67,19,Grocery,0,0,42,3,23,0
83.69,21,Electronics,0,0,81,3,57,0
132.2,3,Clothing,0,0,78,0,51,0
5.81,9,Grocery,0,0,31,2,69,0
77.4,8,Grocery,0,0,50,2,33,0
52.31,5,Travel,1,0,56,2,41,0
93.0,18,Clothing,0,0,95,2,40,0
197.36,1,Travel,1,0,50,2,64,0
25.59,15,Grocery,0,0,68,1,35,0
393.14,22,Electronics,0,0,51,2,55,0
12.1,12,Electronics,0,0,72,2,53,0
30.3,17,Travel,0,0,78,5,65,0
213.24,21,Grocery,0,0,96,1,46,0
203.82,15,Travel,0,0,53,2,63,0
319.14,22,Food,0,0,41,0,62,0
26.55,9,Travel,1,0,81,1,25,0
94.87,13,Electronics,0,0,80,0,59,0
95.67,16,Travel,0,1,59,2,24,0
577.57,9,Grocery,0,0,89,3,35,0
447.23,0,Food,0,0,82,0,22,0
191.19,22,Food,0,1,35,2,50,0
364.09,23,Food,0,0,42,1,19,0
92.67,19,Food,0,0,52,4,40,0
261.27,13,Travel,0,1,65,1,51,0
36.35,0,Electronics,0,0,81,0,20,0
23.89,22,Travel,0,0,85,2,26,0
368.2,12,Clothing,0,0,74,2,35,0
375.65,19,Food,1,0,86,3,28,0
16.03,16,Clothing,0,0,75,1,64,0
155.25,14,Clothing,0,0,77,3,59,0
12.42,9,Travel,0,0,68,1,64,0
371.9,2,Clothing,0,0,91,2,68,0
477.46,7,Travel,0,0,64,4,57,0
35.51,21,Electronics,0,1,35,1,20,0
343.2,7,Clothing,0,0,99,4,28,0
153.01,19,Food,1,0,81,0,48,0
193.21,19,Grocery,0,0,63,2,69,0
84.2,8,Clothing,0,0,85,1,19,0
20.2,3,Grocery,0,0,75,1,56,0
37.34,11,Grocery,0,0,27,3,23,0
165.23,21,Clothing,0,0,33,1,38,0
301.65,1,Clothing,0,0,67,1,29,0
144.01,15,Electronics,1,0,48,0,27,0
518.97,6,Food,1,0,89,3,56,0
66.75,13,Food,1,0,40,3,57,0
113.62,3,Electronics,0,0,77,3,53,0
187.13,23,Electronics,1,0,65,0,54,0
828.22,8,Travel,0,0,49,1,53,0
6.12,3,Clothing,0,0,98,1,63,0
29.52,2,Grocery,0,0,26,2,36,0
243.1,18,Grocery,0,0,31,0,43,0
270.93,1,Electronics,0,0,44,3,57,0
6.92,12,Electronics,0,1,95,0,51,0
145.66,6,Clothing,0,0,29,1,26,0
2.66,12,Clothing,0,0,29,0,37,0
229.11,15,Travel,0,0,76,1,44,0
78.22,12,Clothing,0,0,36,1,46,0
78.94,22,Grocery,0,0,53,0,34,0
114.52,4,Clothing,0,0,66,0,64,0
0.67,2,Food,0,0,93,1,21,0
324.28,14,Clothing,0,0,69,1,37,0
168.53,6,Clothing,0,0,33,1,50,0
57.51,17,Clothing,0,1,54,0,45,0
62.99,23,Clothing,0,0,86,0,47,0
337.39,3,Food,0,0,53,1,42,0
136.51,4,Clothing,0,0,53,1,54,0
58.4,5,Clothing,0,0,50,2,36,0
57.13,8,Food,0,0,81,3,40,0
100.77,12,Grocery,0,0,90,5,39,0
27.25,18,Food,0,0,56,4,53,0
138.08,15,Travel,0,0,99,3,51,0
97.51,20,Grocery,0,0,95,1,18,0
45.71,23,Electronics,0,0,27,1,31,0
198.25,22,Travel,0,0,36,1,50,0
448.22,2,Grocery,0,0,27,2,33,0
63.19,11,Food,0,0,72,3,28,0
54.26,1,Food,0,0,60,2,69,0
52.78,11,Electronics,1,0,63,2,55,0
604.04,19,Grocery,0,0,94,5,54,0
476.17,1,Food,0,0,39,1,41,0
227.25,4,Grocery,0,0,65,2,24,0
517.44,22,Food,0,0,92,0,63,0
38.32,2,Food,0,0,95,1,49,0
78.86,15,Food,0,0,69,2,34,0
7.63,10,Grocery,0,0,99,3,21,0
265.54,19,Travel,0,0,72,0,68,0
235.42,4,Electronics,0,0,33,0,54,0
274.21,18,Travel,1,0,49,6,43,0
56.29,0,Food,0,0,57,0,39,0
16.54,7,Clothing,0,0,67,1,47,0
111.02,5,Clothing,0,0,43,6,57,0
163.35,2,Clothing,0,0,96,4,50,0
44.51,7,Clothing,0,0,25,1,24,0
107.06,2,Travel,0,0,27,2,65,0
14.24,18,Travel,0,0,56,4,65,0
26.5,2,Food,0,0,42,1,38,0
56.87,18,Food,0,0,68,1,43,0
24.32,15,Travel,0,0,26,1,64,0
177.43,18,Grocery,0,0,65,3,49,0
275.67,23,Clothing,0,0,52,4,51,0
29.29,10,Clothing,0,0,81,2,35,0
207.04,16,Grocery,0,0,70,2,24,0
47.92,4,Grocery,0,1,66,0,42,0
474.39,2,Food,0,0,27,3,30,0
532.36,9,Clothing,0,0,50,2,55,0
524.55,19,Travel,0,0,79,1,56,0
417.67,23,Food,0,0,41,2,66,0
103.28,6,Clothing,0,0,69,4,66,0
165.29,19,Food,0,0,37,2,37,0
398.68,12,Clothing,0,0,35,1,57,0
60.95,19,Clothing,0,1,64,2,46,0
72.68,3,Electronics,0,0,37,0,67,0
102.89,2,Travel,0,0,78,3,38,0
108.56,23,Travel,0,0,91,4,53,0
237.49,19,Travel,0,0,61,2,39,0
28.63,2,Travel,0,0,84,4,33,0
217.98,18,Electronics,0,0,28,2,54,0
36.11,16,Travel,0,0,40,4,28,0
268.08,3,Travel,0,0,40,2,34,0
52.99,12,Food,0,0,66,2,31,0
17.86,10,Clothing,0,0,49,0,40,0
104.75,3,Clothing,0,0,71,2,59,0
201.56,20,Clothing,0,0,30,0,26,0
79.93,20,Electronics,0,0,83,2,34,0
5.33,3,Grocery,0,0,89,4,41,0
61.72,23,Clothing,0,0,79,2,66,0
119.03,2,Grocery,0,0,28,5,18,1
73.6,22,Food,0,0,78,0,31,0
41.17,4,Grocery,0,0,65,0,27,0
228.51,6,Food,0,0,36,1,53,0
174.2,18,Food,1,0,43,0,24,0
258.3,17,Clothing,0,0,41,2,20,0
569.62,10,Electronics,0,0,63,2,67,0
627.85,16,Food,0,0,93,1,68,0
72.14,15,Grocery,0,0,47,3,20,0
263.93,5,Travel,0,0,57,3,35,0
254.17,6,Clothing,1,0,74,4,51,0
28.97,22,Travel,0,0,73,4,51,0
3.43,21,Grocery,0,0,56,1,58,0
695.22,10,Clothing,0,0,92,3,55,0
224.82,7,Travel,1,0,85,4,25,0
305.57,9,Electronics,0,0,72,2,25,0
108.93,19,Grocery,0,0,74,0,63,0
226.62,8,Clothing,0,0,64,1,65,0
16.5,12,Food,1,0,93,2,35,0
110.26,16,Grocery,0,0,46,2,19,0
14.05,7,Clothing,0,0,44,2,32,0
106.54,13,Clothing,0,0,52,0,42,0
45.75,15,Grocery,0,0,69,4,49,0
431.79,23,Travel,1,0,83,2,23,0
381.88,14,Food,0,0,69,0,53,0
86.1,4,Travel,0,0,55,2,38,0
122.01,18,Grocery,0,0,73,4,47,0
232.63,17,Travel,0,0,29,1,40,0
18.3,3,Electronics,0,0,75,2,61,0
43.62,17,Food,1,1,49,0,43,0
17.18,18,Travel,0,0,27,0,32,0
776.78,19,Electronics,1,0,76,2,51,0
81.06,6,Electronics,0,0,74,6,36,0
35.16,7,Food,0,0,92,2,69,0
18.51,20,Food,0,0,70,3,61,0
4.04,18,Clothing,1,0,43,0,41,0
130.05,3,Electronics,0,0,91,2,27,0
3.66,9,Grocery,0,0,98,1,19,0
71.9,4,Travel,0,0,64,3,60,0
36.96,3,Electronics,0,0,87,0,29,0
131.37,4,Food,0,0,43,2,52,0
410.79,6,Food,0,0,26,1,28,0
159.0,11,Travel,0,0,89,2,56,0
141.39,0,Food,0,0,49,5,34,0
278.28,16,Grocery,0,0,70,3,45,0
64.91,11,Electronics,0,0,92,2,64,0
292.46,20,Electronics,0,0,84,2,28,0
99.61,9,Food,1,0,81,2,32,0
186.83,13,Clothing,0,0,73,1,42,0
19.86,3,Travel,0,0,93,2,61,0
129.74,4,Electronics,0,0,75,4,33,0
116.62,0,Food,0,0,97,3,22,0
27.4,9,Food,0,0,67,5,28,0
79.01,23,Clothing,0,1,68,1,37,0
25.25,22,Clothing,0,0,25,3,50,0
393.77,8,Electronics,0,0,32,3,64,0
69.18,6,Clothing,0,1,85,1,42,0
73.41,12,Travel,0,1,38,2,34,0
800.09,14,Food,0,0,71,3,27,0
52.13,6,Electronics,0,0,38,3,34,0
9.04,10,Travel,0,0,81,0,56,0
235.13,10,Travel,0,0,48,0,25,0
123.96,1,Travel,0,1,57,2,24,0
96.55,6,Electronics,0,0,91,1,26,0
9.55,0,Electronics,0,0,96,1,23,0
198.57,1,Food,0,0,59,2,42,0
167.66,21,Food,0,0,51,3,20,0
108.41,15,Electronics,0,0,35,3,25,0
17.72,10,Grocery,0,0,70,1,61,0
35.52,8,Grocery,1,0,59,1,22,0
131.4,1,Travel,0,0,57,2,49,0
162.16,14,Grocery,0,0,97,1,42,0
52.57,3,Travel,0,0,81,5,21,0
41.34,8,Travel,0,0,90,1,56,0
6.59,21,Clothing,0,0,58,2,51,0
83.66,21,Travel,0,0,39,1,54,0
40.27,13,Food,1,1,31,1,57,1
158.2,18,Electronics,0,1,62,0,31,0
151.21,23,Clothing,0,0,40,2,63,0
230.82,21,Clothing,0,0,75,1,29,0
171.43,4,Travel,0,0,76,5,46,0
57.69,1,Travel,0,0,32,3,23,0
63.86,7,Clothing,0,0,35,0,52,0
169.54,18,Clothing,0,0,74,1,34,0
208.24,23,Food,0,0,77,2,53,0
306.13,13,Food,0,0,38,0,50,0
81.2,8,Food,0,0,71,1,46,0
137.08,19,Clothing,1,0,39,3,40,0
114.08,18,Electronics,0,1,27,2,20,0
219.19,6,Travel,0,0,49,2,26,0
40.29,2,Food,0,0,25,4,67,0
64.92,6,Grocery,0,0,99,2,26,0
180.99,22,Grocery,0,0,93,1,40,0
153.36,6,Electronics,0,0,62,2,30,0
364.86,18,Travel,0,0,67,2,52,0
320.57,14,Clothing,1,0,68,1,29,0
148.3,12,Clothing,0,0,29,1,50,0
154.66,4,Electronics,0,1,62,2,30,0
487.78,20,Travel,1,0,54,0,57,0
5.34,12,Clothing,0,0,56,3,58,0
59.61,11,Food,0,0,36,1,57,0
227.93,18,Travel,0,0,60,0,18,0
365.34,7,Grocery,0,0,77,1,68,0
177.06,6,Clothing,0,0,81,4,41,0
169.66,12,Grocery,0,0,32,2,59,0
102.71,18,Grocery,0,0,29,1,63,0
77.52,11,Clothing,0,0,92,2,39,0
3.83,10,Grocery,0,0,92,2,29,0
715.17,4,Food,0,0,38,3,32,0
26.9,20,Clothing,1,0,76,2,54,0
25.42,18,Grocery,0,0,68,2,41,0
12.42,9,Travel,0,0,58,2,44,0
376.86,7,Electronics,0,0,81,2,44,0
418.86,11,Travel,0,0,94,1,18,0
11.6,7,Food,1,0,49,2,46,0
314.99,0,Travel,0,0,69,0,56,0
282.28,19,Grocery,0,0,64,1,30,0
67.52,19,Food,1,0,34,2,26,0
352.2,7,Clothing,0,1,41,4,54,0
217.66,6,Clothing,0,0,29,2,20,0
160.98,4,Electronics,1,0,79,2,40,0
126.11,2,Electronics,0,0,32,0,64,0
89.59,7,Travel,0,0,55,3,45,0
228.3,1,Travel,0,0,72,0,52,0
105.67,15,Grocery,0,0,76,2,62,0
45.8,1,Electronics,1,0,80,2,63,0
258.73,21,Electronics,0,0,78,0,43,0
54.04,3,Clothing,0,0,45,3,68,0
17.77,16,Grocery,0,0,74,1,24,0
109.33,4,Travel,0,1,79,1,50,0
157.04,6,Electronics,0,0,39,1,51,0
380.43,3,Grocery,1,0,69,2,32,0
282.56,15,Food,0,0,90,1,56,0
209.05,17,Grocery,0,0,45,3,41,0
122.1,12,Grocery,0,0,26,4,33,0
84.3,0,Grocery,0,0,94,1,19,0
78.9,2,Clothing,0,0,63,2,49,0
521.21,14,Electronics,0,0,98,1,58,0
181.29,19,Grocery,0,0,69,0,40,0
103.94,21,Clothing,0,0,32,2,47,0
15.35,7,Clothing,0,0,72,3,28,0
140.27,19,Travel,0,0,70,4,22,0
411.88,22,Food,0,0,26,3,34,0
369.1,13,Grocery,0,0,85,4,41,0
46.41,5,Food,0,0,85,1,31,0
165.43,8,Grocery,0,0,80,0,21,0
90.45,14,Electronics,0,0,29,2,63,0
377.34,6,Clothing,0,0,73,3,18,0
9.28,22,Food,1,0,87,1,46,0
97.67,15,Clothing,0,0,58,0,49,0
605.76,18,Clothing,0,0,49,5,52,0
38.35,14,Clothing,0,0,27,2,56,0
376.2,10,Electronics,1,0,43,2,41,0
411.0,13,Food,0,0,55,1,49,0
108.99,3,Grocery,0,0,94,3,50,0
173.94,7,Clothing,0,1,91,2,58,0
6.44,9,Electronics,0,0,66,0,65,0
1025.08,23,Clothing,1,0,42,2,64,0
90.82,0,Food,0,0,88,4,35,0
73.19,22,Electronics,0,0,56,2,40,0
26.44,14,Food,0,0,31,2,33,0
140.24,3,Food,0,0,65,1,45,0
43.97,9,Food,0,0,63,1,21,0
84.7,12,Clothing,0,1,80,3,30,0
73.6,1,Electronics,0,1,98,0,69,0
71.43,4,Travel,0,0,83,1,52,0
14.09,8,Clothing,1,1,46,2,51,0
293.17,16,Clothing,0,1,70,0,22,0
9.98,21,Grocery,0,0,40,1,38,0
49.43,22,Travel,0,0,69,1,39,0
255.22,22,Electronics,0,0,75,4,30,0
274.1,4,Travel,0,0,71,2,47,0
480.82,21,Clothing,0,1,75,1,69,0
72.32,2,Clothing,0,0,37,1,55,0
154.86,14,Travel,0,0,85,1,22,0
96.86,14,Travel,0,0,81,2,44,0
101.66,14,Electronics,0,0,50,2,51,0
298.81,8,Food,1,0,55,2,30,0
68.24,1,Clothing,0,0,75,3,23,0
79.2,23,Grocery,0,0,83,2,59,0
134.93,6,Clothing,0,0,27,4,28,0
305.99,1,Travel,0,0,94,1,47,0
14.56,12,Grocery,0,0,97,0,37,0
40.24,2,Clothing,0,0,83,3,61,0
105.42,13,Food,0,0,56,3,29,0
144.54,19,Grocery,0,0,71,2,67,0
182.68,17,Electronics,1,0,39,0,51,0
137.21,7,Travel,0,0,63,0,21,0
100.05,8,Travel,0,0,88,1,38,0
274.89,11,Clothing,0,0,53,2,47,0
59.25,22,Food,0,0,35,2,60,0
1.96,10,Travel,0,0,75,2,68,0
69.07,3,Travel,0,0,54,1,41,0
87.39,19,Electronics,1,0,99,1,64,0
5.78,4,Electronics,1,0,45,3,46,0
46.68,20,Clothing,0,0,64,1,54,0
27.38,12,Travel,0,0,92,0,25,0
191.16,15,Clothing,0,0,85,3,28,0
162.63,6,Travel,0,0,37,5,49,0
56.81,11,Travel,0,0,78,0,37,0
252.3,4,Travel,0,0,31,1,57,0
366.61,12,Travel,1,0,99,0,34,0
187.24,8,Grocery,0,0,35,0,59,0
508.78,22,Electronics,0,0,50,2,50,0
27.09,11,Electronics,0,0,37,2,27,0
452.48,18,Clothing,0,0,39,3,32,0
13.56,23,Travel,0,0,75,3,31,0
3.7,11,Grocery,0,0,56,3,58,0
478.33,19,Food,0,1,41,1,27,0
48.1,16,Electronics,0,0,51,1,47,0
41.95,20,Clothing,0,0,51,4,30,0
15.25,2,Travel,0,0,86,2,61,0
24.88,6,Food,0,0,77,1,58,0
766.55,22,Travel,0,0,29,0,41,0
213.56,6,Clothing,0,0,90,1,68,0
24.51,13,Grocery,0,0,85,1,54,0
317.4,9,Clothing,0,0,48,3,61,0
82.51,13,Electronics,0,0,34,3,50,0
557.66,8,Grocery,0,0,57,0,60,0
66.36,5,Travel,0,0,54,6,32,0
28.18,17,Food,0,0,99,4,69,0
73.53,14,Grocery,0,0,25,5,31,0
141.4,15,Electronics,0,1,35,2,33,0
176.07,1,Travel,0,0,48,2,21,0
239.75,19,Food,0,0,34,0,49,0
72.97,4,Food,1,0,45,3,65,0
33.77,1,Travel,0,1,88,2,30,0
230.67,15,Electronics,0,0,29,5,20,0
122.91,22,Electronics,0,0,72,1,37,0
752.03,5,Food,0,0,71,1,31,0
69.82,16,Electronics,0,0,65,2,63,0
151.62,14,Grocery,0,0,45,2,60,0
1.96,14,Food,0,0,78,0,50,0
101.82,7,Food,0,0,88,4,54,0
100.41,20,Electronics,0,1,49,4,34,0
365.73,14,Travel,0,0,41,2,34,0
125.29,11,Clothing,0,0,59,1,18,0
45.55,10,Food,0,0,26,2,29,0
1.67,14,Grocery,0,0,31,3,55,0
203.49,14,Electronics,0,0,61,3,63,0
48.84,22,Electronics,0,0,35,1,61,0
5.94,13,Clothing,0,0,41,1,47,0
162.8,9,Electronics,0,0,50,3,27,0
98.47,3,Grocery,0,1,44,2,28,0
27.56,5,Clothing,0,0,94,2,51,0
4.64,19,Electronics,0,0,75,1,34,0
261.09,2,Electronics,0,0,65,1,61,0
52.21,11,Travel,0,0,64,2,31,0
111.26,19,Clothing,0,0,74,3,68,0
425.77,2,Food,0,0,42,4,22,0
34.86,10,Electronics,0,0,40,1,28,0
27.62,10,Grocery,0,0,65,6,32,0
47.36,1,Clothing,0,0,45,2,28,0
522.48,10,Electronics,0,0,97,2,55,0
323.74,17,Clothing,1,0,45,1,46,0
51.15,15,Grocery,0,0,38,3,45,0
204.27,3,Travel,1,0,80,0,18,0
548.04,1,Electronics,0,0,45,2,40,0
597.94,9,Travel,0,0,56,4,47,0
116.81,11,Travel,0,0,79,4,48,0
292.91,5,Electronics,0,0,73,5,29,0
42.8,15,Food,0,0,46,1,20,0
125.17,11,Food,0,0,77,2,58,0
313.47,20,Food,1,0,71,4,23,0
46.76,5,Travel,0,0,56,3,68,0
205.18,13,Grocery,0,1,41,2,55,0
87.09,9,Grocery,1,0,40,2,44,0
145.13,21,Grocery,0,0,57,1,47,0
105.05,7,Food,0,0,69,2,43,0
153.4,20,Grocery,0,0,59,1,33,0
13.15,5,Electronics,0,0,62,2,19,0
53.49,21,Food,1,0,50,6,62,0
454.34,21,Grocery,0,0,28,2,37,0
150.06,23,Travel,0,0,33,1,55,0
9.66,16,Electronics,0,0,98,0,21,0
128.48,11,Clothing,0,0,83,0,65,0
20.83,12,Clothing,0,0,79,5,35,0
76.42,5,Food,0,0,50,5,27,0
349.19,5,Electronics,0,0,69,2,29,0
1.56,22,Grocery,0,0,61,3,39,0
14.25,6,Electronics,1,0,94,1,31,0
136.26,0,Travel,0,0,52,2,28,0
77.43,1,Clothing,0,1,41,3,56,0
115.58,22,Food,0,0,97,0,27,0
45.74,22,Clothing,0,1,66,2,57,0
372.41,22,Food,0,0,40,4,19,0
162.06,10,Clothing,0,0,91,5,41,0
91.05,14,Food,0,0,52,5,45,0
172.0,2,Grocery,0,1,56,5,24,1
27.67,1,Clothing,0,0,36,1,45,0
87.88,1,Travel,0,0,63,4,53,0
198.77,10,Grocery,0,1,91,2,62,0
97.82,19,Travel,0,0,48,2,29,0
368.28,14,Electronics,0,0,52,2,44,0
200.59,23,Grocery,0,0,83,1,23,0
52.31,9,Travel,0,0,66,1,35,0
42.58,18,Food,0,0,42,1,58,0
48.96,20,Food,0,0,74,2,26,0
89.42,4,Grocery,1,0,58,3,20,0
81.77,16,Clothing,0,0,40,3,52,0
220.5,2,Food,0,0,48,5,48,0
93.03,2,Food,0,1,79,0,44,0
465.51,20,Grocery,0,0,71,5,28,0
122.55,6,Clothing,0,0,85,1,29,0
1097.38,21,Clothing,0,0,27,4,19,0
120.24,18,Travel,0,0,36,1,20,0
540.89,11,Electronics,0,0,92,4,18,0
44.32,16,Travel,0,0,38,1,64,0
22.64,9,Electronics,0,0,99,5,48,0
114.83,17,Travel,1,0,32,0,60,0
110.15,22,Travel,0,0,78,2,57,0
636.38,10,Clothing,0,0,97,4,37,0
69.61,0,Electronics,0,1,95,2,23,0
34.59,4,Grocery,0,0,52,2,65,0
37.14,13,Grocery,0,0,92,2,26,0
11.34,23,Clothing,0,0,96,1,32,0
176.39,14,Food,0,0,94,2,30,0
3.08,18,Electronics,0,0,98,2,57,0
14.9,22,Travel,0,0,32,3,54,0
300.7,23,Food,0,0,81,1,32,0
331.5,4,Food,0,0,95,5,26,0
50.52,9,Travel,0,0,45,3,36,0
112.34,4,Grocery,0,0,42,1,53,0
91.4,8,Food,0,0,89,2,54,0
104.61,8,Grocery,0,0,34,1,32,0
506.19,8,Electronics,0,0,45,4,48,0
186.12,5,Electronics,0,0,63,1,43,0
120.3,17,Grocery,0,0,69,3,22,0
100.7,2,Food,0,0,95,1,38,0
246.86,8,Food,0,0,90,2,32,0
186.56,22,Grocery,0,0,67,1,45,0
116.44,11,Food,0,1,65,1,29,0
254.24,5,Electronics,0,0,67,2,43,0
12.49,18,Clothing,0,1,74,1,49,0
123.6,19,Travel,1,1,83,1,32,0
950.41,1,Travel,0,1,70,2,60,1
1087.95,11,Electronics,0,0,52,1,66,0
264.15,13,Clothing,0,0,98,2,48,0
151.87,12,Travel,0,0,71,1,28,0
167.17,17,Grocery,0,0,98,5,22,0
494.62,7,Food,0,1,59,3,62,0
23.9,6,Electronics,0,0,70,1,67,0
37.96,21,Electronics,0,0,58,1,54,0
47.48,13,Grocery,0,0,99,1,54,0
212.49,15,Clothing,1,0,74,4,38,0
55.43,15,Food,0,0,65,1,22,0
78.2,3,Clothing,0,0,78,1,24,0
55.39,10,Travel,0,0,63,5,64,0
176.41,19,Grocery,0,0,80,4,68,0
199.1,0,Electronics,0,0,34,3,53,0
358.56,14,Food,0,0,37,1,50,0
85.25,18,Food,1,0,51,0,49,0
83.17,22,Electronics,1,0,58,2,54,0
7.13,11,Grocery,0,1,28,2,19,0
675.6,6,Electronics,0,0,56,2,68,0
46.49,4,Food,0,0,33,0,37,0
140.89,19,Food,0,0,56,1,18,0
74.1,16,Food,0,0,29,3,54,0
19.26,3,Electronics,0,0,75,2,26,0
206.89,22,Electronics,0,0,56,1,26,0
214.35,0,Grocery,0,0,50,1,64,0
544.43,11,Food,0,0,51,3,22,0
443.72,0,Food,0,1,40,1,67,0
60.77,3,Clothing,1,0,51,5,38,1
55.49,10,Travel,0,0,71,0,69,0
208.26,12,Travel,1,0,50,4,51,0
524.29,2,Electronics,0,0,93,0,64,0
355.49,18,Travel,0,0,78,3,26,0
142.92,12,Food,0,0,88,3,25,0
184.12,15,Clothing,0,0,89,2,60,0
15.05,21,Clothing,0,1,52,0,60,0
11.97,4,Food,0,0,65,3,62,0
346.3,5,Travel,0,0,71,2,33,0
6.15,2,Grocery,0,0,73,0,52,0
496.19,9,Food,0,0,36,0,47,0
24.2,17,Clothing,0,0,56,2,28,0
244.31,20,Food,0,0,28,2,23,0
30.3,3,Grocery,0,0,80,0,21,0
790.93,19,Electronics,0,0,94,4,49,0
147.68,19,Travel,0,0,35,1,52,0
152.42,1,Electronics,0,0,83,2,31,0
245.3,17,Food,0,0,93,1,46,0
39.41,9,Electronics,0,0,77,0,37,0
230.97,6,Food,0,0,52,1,46,0
982.29,23,Food,0,0,45,5,18,0
134.36,20,Travel,0,0,92,3,26,0
110.33,0,Clothing,0,0,64,0,64,0
104.76,8,Grocery,0,0,38,0,54,0
25.73,21,Travel,0,0,98,2,22,0
98.05,20,Travel,0,0,89,1,22,0
101.92,11,Grocery,0,0,38,2,52,0
74.03,12,Electronics,0,0,73,0,27,0
116.23,20,Grocery,0,0,48,1,27,0
140.28,16,Travel,0,0,49,4,45,0
13.41,2,Travel,0,0,96,2,35,0
94.81,9,Food,0,0,63,3,20,0
207.29,5,Food,0,0,50,1,54,0
296.56,11,Food,0,0,81,3,36,0
13.68,8,Travel,0,1,69,3,18,0
55.86,19,Food,0,0,84,1,65,0
2.09,11,Electronics,0,0,80,5,20,0
457.05,17,Clothing,0,0,56,2,40,0
639.75,17,Food,0,0,67,0,37,0
8.27,19,Grocery,1,0,84,3,58,0
235.42,21,Electronics,0,0,97,3,36,0
199.8,11,Clothing,0,0,35,4,27,0
140.3,12,Travel,1,0,40,1,65,0
4.11,4,Clothing,0,0,28,1,57,0
181.57,15,Travel,1,0,63,2,28,0
156.05,23,Travel,0,0,25,4,28,0
30.6,5,Clothing,0,0,45,4,18,0
81.54,19,Clothing,0,0,40,1,54,0
373.59,5,Food,0,0,91,2,59,0
84.84,4,Food,0,0,47,1,48,0
122.09,5,Electronics,0,0,85,0,30,0
22.83,7,Food,0,0,41,3,55,0
147.63,19,Electronics,0,1,73,5,32,0
105.25,2,Grocery,0,0,65,2,39,0
285.26,9,Food,1,0,25,0,49,0
409.52,14,Food,0,0,55,2,31,0
83.93,14,Grocery,0,0,83,1,59,0
650.67,12,Food,0,0,67,4,53,0
148.16,23,Grocery,0,0,29,2,44,0
163.73,20,Electronics,0,0,43,3,51,0
119.34,14,Electronics,0,0,82,2,51,0
79.94,21,Electronics,0,0,88,1,56,0
1.64,2,Grocery,0,0,66,0,33,0
315.97,5,Grocery,0,0,79,2,53,0
109.05,3,Grocery,0,0,97,3,19,0
356.21,12,Electronics,0,0,67,3,24,0
184.89,8,Travel,0,0,29,1,46,0
196.12,4,Travel,0,0,59,2,19,0
286.19,11,Clothing,0,0,30,1,65,0
46.29,5,Travel,0,0,82,1,50,0
243.61,11,Grocery,0,0,86,4,43,0
230.88,15,Clothing,0,0,66,1,31,0
46.13,9,Food,0,0,29,1,51,0
750.93,14,Clothing,0,0,42,0,30,0
1042.64,6,Food,0,0,92,1,45,0
888.87,1,Electronics,0,0,35,4,50,0
157.52,4,Clothing,0,0,73,2,61,0
8.43,20,Travel,0,0,73,3,40,0
244.48,22,Travel,0,0,32,1,34,0
26.18,2,Electronics,0,0,59,2,44,0
209.59,8,Grocery,0,0,68,2,24,0
257.64,0,Clothing,0,0,33,2,36,0
280.94,22,Travel,0,1,54,4,60,0
432.69,22,Food,0,0,30,4,30,0
64.05,13,Clothing,0,0,28,2,58,0
29.86,3,Travel,0,1,87,4,27,0
34.58,4,Food,1,1,38,2,37,1
815.36,10,Electronics,0,0,60,1,30,0
259.61,10,Electronics,0,0,46,2,52,0
201.92,11,Electronics,0,1,81,1,51,0
78.8,12,Electronics,0,0,33,3,44,0
87.93,11,Clothing,0,0,50,4,53,0
42.28,18,Grocery,0,0,39,1,57,0
45.48,17,Food,0,0,57,3,63,0
44.66,10,Food,0,0,39,1,55,0
87.64,17,Travel,0,0,71,4,48,0
11.41,21,Electronics,0,0,70,3,22,0
187.47,7,Food,0,0,95,1,67,0
123.75,17,Electronics,0,1,32,1,25,0
120.56,19,Travel,0,0,39,3,34,0
86.62,20,Travel,0,1,41,2,57,0
773.35,21,Food,0,0,31,0,62,0
185.79,0,Travel,0,0,72,4,68,0
352.6,10,Travel,0,0,39,5,26,0
245.69,4,Travel,0,0,54,4,37,0
101.18,15,Travel,0,0,77,4,67,0
659.69,12,Grocery,0,0,65,2,32,0
95.57,6,Food,0,0,29,7,65,0
211.98,12,Electronics,0,0,50,0,56,0
90.6,1,Grocery,1,0,44,1,56,0
9.61,22,Food,0,0,45,3,63,0
500.18,7,Grocery,0,0,86,1,36,0
309.31,15,Travel,0,0,42,3,54,0
6.31,9,Grocery,0,0,94,0,21,0
64.19,19,Travel,0,0,83,1,46,0
237.18,22,Grocery,0,0,57,3,21,0
691.36,3,Electronics,1,0,55,1,65,0
120.31,21,Grocery,0,0,76,3,28,0
235.17,8,Travel,0,0,58,1,63,0
